Year,Tile,Raw_File,Satellite,Product_Level,Acquisition_UTC,Processing_Baseline,Relative_Orbit,Tile_ID,Processing_UTC
2023,30TWL,S2B_MSIL2A_20230930T105749_N0510_R094_T30TWL_20241027T073557.SAFE.zip,S2B,MSIL2A,20230930T105749,0510,094,T30TWL,20241027T073557
2023,30TWL,S2A_MSIL2A_20231005T105911_N0510_R094_T30TWL_20241101T104742.SAFE.zip,S2A,MSIL2A,20231005T105911,0510,094,T30TWL,20241101T104742
2023,30TWL,S2B_MSIL2A_20231119T110249_N0510_R094_T30TWL_20241109T052215.SAFE.zip,S2B,MSIL2A,20231119T110249,0510,094,T30TWL,20241109T052215
2023,30TWL,S2A_MSIL2A_20231124T110351_N0510_R094_T30TWL_20241020T200711.SAFE.zip,S2A,MSIL2A,20231124T110351,0510,094,T30TWL,20241020T200711
2023,30TWL,S2B_MSIL2A_20231219T110359_N0510_R094_T30TWL_20231219T124412.SAFE.zip,S2B,MSIL2A,20231219T110359,0510,094,T30TWL,20231219T124412
2023,30TWM,S2B_MSIL2A_20230202T110159_N0510_R094_T30TWM_20240815T142640.SAFE.zip,S2B,MSIL2A,20230202T110159,0510,094,T30TWM,20240815T142640
2023,30TWM,S2B_MSIL2A_20230212T110059_N0510_R094_T30TWM_20240827T214923.SAFE.zip,S2B,MSIL2A,20230212T110059,0510,094,T30TWM,20240827T214923
2023,30TWM,S2A_MSIL2A_20230217T110121_N0510_R094_T30TWM_20240819T110116.SAFE.zip,S2A,MSIL2A,20230217T110121,0510,094,T30TWM,20240819T110116
2023,30TWM,S2B_MSIL2A_20230403T105629_N0510_R094_T30TWM_20240825T005452.SAFE.zip,S2B,MSIL2A,20230403T105629,0510,094,T30TWM,20240825T005452
2023,30TWM,S2A_MSIL2A_20230408T105621_N0510_R094_T30TWM_20240829T173322.SAFE.zip,S2A,MSIL2A,20230408T105621,0510,094,T30TWM,20240829T173322
2023,30TWM,S2A_MSIL2A_20230418T105621_N0510_R094_T30TWM_20240905T192653.SAFE.zip,S2A,MSIL2A,20230418T105621,0510,094,T30TWM,20240905T192653
2023,30TWM,S2B_MSIL2A_20230702T105629_N0510_R094_T30TWM_20240913T022416.SAFE.zip,S2B,MSIL2A,20230702T105629,0510,094,T30TWM,20240913T022416
2023,30TWM,S2A_MSIL2A_20230717T105621_N0510_R094_T30TWM_20241017T090717.SAFE.zip,S2A,MSIL2A,20230717T105621,0510,094,T30TWM,20241017T090717
2023,30TWM,S2B_MSIL2A_20230801T105629_N0510_R094_T30TWM_20241018T101857.SAFE.zip,S2B,MSIL2A,20230801T105629,0510,094,T30TWM,20241018T101857
2023,30TWM,S2A_MSIL2A_20230806T105621_N0510_R094_T30TWM_20241019T115510.SAFE.zip,S2A,MSIL2A,20230806T105621,0510,094,T30TWM,20241019T115510
2023,30TWM,S2A_MSIL2A_20230816T105631_N0510_R094_T30TWM_20241021T044404.SAFE.zip,S2A,MSIL2A,20230816T105631,0510,094,T30TWM,20241021T044404
2023,30TWM,S2B_MSIL2A_20230821T105629_N0510_R094_T30TWM_20241024T134553.SAFE.zip,S2B,MSIL2A,20230821T105629,0510,094,T30TWM,20241024T134553
2023,30TWM,S2B_MSIL2A_20230831T105629_N0510_R094_T30TWM_20241018T093802.SAFE.zip,S2B,MSIL2A,20230831T105629,0510,094,T30TWM,20241018T093802
2023,30TWM,S2A_MSIL2A_20230925T105801_N0510_R094_T30TWM_20241027T083256.SAFE.zip,S2A,MSIL2A,20230925T105801,0510,094,T30TWM,20241027T083256
2023,30TWM,S2B_MSIL2A_20230930T105749_N0510_R094_T30TWM_20241027T073557.SAFE.zip,S2B,MSIL2A,20230930T105749,0510,094,T30TWM,20241027T073557
2023,30TWM,S2A_MSIL2A_20231005T105911_N0510_R094_T30TWM_20241101T104742.SAFE.zip,S2A,MSIL2A,20231005T105911,0510,094,T30TWM,20241101T104742
2023,30TWM,S2B_MSIL2A_20231119T110249_N0510_R094_T30TWM_20241109T052215.SAFE.zip,S2B,MSIL2A,20231119T110249,0510,094,T30TWM,20241109T052215
2023,30TWM,S2B_MSIL2A_20231219T110359_N0510_R094_T30TWM_20231219T124412.SAFE.zip,S2B,MSIL2A,20231219T110359,0510,094,T30TWM,20231219T124412
2023,30TWN,S2B_MSIL2A_20230202T110159_N0510_R094_T30TWN_20240815T142640.SAFE.zip,S2B,MSIL2A,20230202T110159,0510,094,T30TWN,20240815T142640
2023,30TWN,S2B_MSIL2A_20230212T110059_N0510_R094_T30TWN_20240827T214923.SAFE.zip,S2B,MSIL2A,20230212T110059,0510,094,T30TWN,20240827T214923
2023,30TWN,S2A_MSIL2A_20230217T110121_N0510_R094_T30TWN_20240819T110116.SAFE.zip,S2A,MSIL2A,20230217T110121,0510,094,T30TWN,20240819T110116
2023,30TWN,S2B_MSIL2A_20230722T105629_N0510_R094_T30TWN_20241018T040912.SAFE.zip,S2B,MSIL2A,20230722T105629,0510,094,T30TWN,20241018T040912
2023,30TWN,S2A_MSIL2A_20230727T105621_N0510_R094_T30TWN_20241018T053631.SAFE.zip,S2A,MSIL2A,20230727T105621,0510,094,T30TWN,20241018T053631
2023,30TWN,S2B_MSIL2A_20230811T105629_N0510_R094_T30TWN_20241026T202720.SAFE.zip,S2B,MSIL2A,20230811T105629,0510,094,T30TWN,20241026T202720
2023,30TWN,S2B_MSIL2A_20230821T105629_N0510_R094_T30TWN_20241024T134553.SAFE.zip,S2B,MSIL2A,20230821T105629,0510,094,T30TWN,20241024T134553
2023,30TWN,S2A_MSIL2A_20230925T105801_N0510_R094_T30TWN_20241027T083256.SAFE.zip,S2A,MSIL2A,20230925T105801,0510,094,T30TWN,20241027T083256
2023,30TWN,S2B_MSIL2A_20230930T105749_N0510_R094_T30TWN_20241027T073557.SAFE.zip,S2B,MSIL2A,20230930T105749,0510,094,T30TWN,20241027T073557
2023,30TWN,S2A_MSIL2A_20231005T105911_N0510_R094_T30TWN_20241101T104742.SAFE.zip,S2A,MSIL2A,20231005T105911,0510,094,T30TWN,20241101T104742
2023,30TWN,S2B_MSIL2A_20231119T110249_N0510_R094_T30TWN_20241109T052215.SAFE.zip,S2B,MSIL2A,20231119T110249,0510,094,T30TWN,20241109T052215
2024,29TPE,S2B_MSIL2A_20240124T112249_N0510_R037_T29TPE_20240124T124922.SAFE.zip,S2B,MSIL2A,20240124T112249,0510,037,T29TPE,20240124T124922
2024,29TPE,S2B_MSIL2A_20240203T112159_N0510_R037_T29TPE_20240203T130038.SAFE.zip,S2B,MSIL2A,20240203T112159,0510,037,T29TPE,20240203T130038
2024,29TPE,S2B_MSIL2A_20240423T112109_N0510_R037_T29TPE_20240423T125121.SAFE.zip,S2B,MSIL2A,20240423T112109,0510,037,T29TPE,20240423T125121
2024,29TPE,S2A_MSIL2A_20240508T112121_N0510_R037_T29TPE_20240508T171152.SAFE.zip,S2A,MSIL2A,20240508T112121,0510,037,T29TPE,20240508T171152
2024,29TPE,S2B_MSIL2A_20240523T112109_N0510_R037_T29TPE_20240523T125343.SAFE.zip,S2B,MSIL2A,20240523T112109,0510,037,T29TPE,20240523T125343
2024,29TPE,S2A_MSIL2A_20240528T112121_N0510_R037_T29TPE_20240528T150753.SAFE.zip,S2A,MSIL2A,20240528T112121,0510,037,T29TPE,20240528T150753
2024,29TPE,S2B_MSIL2A_20240602T112119_N0510_R037_T29TPE_20240602T125034.SAFE.zip,S2B,MSIL2A,20240602T112119,0510,037,T29TPE,20240602T125034
2024,29TPE,S2B_MSIL2A_20240612T112119_N0510_R037_T29TPE_20240612T135450.SAFE.zip,S2B,MSIL2A,20240612T112119,0510,037,T29TPE,20240612T135450
2024,29TPE,S2B_MSIL2A_20240702T112119_N0510_R037_T29TPE_20240702T140006.SAFE.zip,S2B,MSIL2A,20240702T112119,0510,037,T29TPE,20240702T140006
2024,29TPE,S2A_MSIL2A_20240707T112121_N0510_R037_T29TPE_20240707T154151.SAFE.zip,S2A,MSIL2A,20240707T112121,0510,037,T29TPE,20240707T154151
2024,29TPE,S2B_MSIL2A_20240712T112119_N0510_R037_T29TPE_20240712T140600.SAFE.zip,S2B,MSIL2A,20240712T112119,0510,037,T29TPE,20240712T140600
2024,29TPE,S2A_MSIL2A_20240717T112111_N0510_R037_T29TPE_20240717T182053.SAFE.zip,S2A,MSIL2A,20240717T112111,0510,037,T29TPE,20240717T182053
2024,29TPE,S2B_MSIL2A_20240722T112119_N0510_R037_T29TPE_20240722T140445.SAFE.zip,S2B,MSIL2A,20240722T112119,0510,037,T29TPE,20240722T140445
2024,29TPE,S2A_MSIL2A_20240727T112121_N0511_R037_T29TPE_20240727T184508.SAFE.zip,S2A,MSIL2A,20240727T112121,0511,037,T29TPE,20240727T184508
2024,29TPE,S2B_MSIL2A_20240801T112119_N0511_R037_T29TPE_20240801T153107.SAFE.zip,S2B,MSIL2A,20240801T112119,0511,037,T29TPE,20240801T153107
2024,29TPE,S2A_MSIL2A_20240806T112111_N0511_R037_T29TPE_20240806T154759.SAFE.zip,S2A,MSIL2A,20240806T112111,0511,037,T29TPE,20240806T154759
2024,29TPE,S2B_MSIL2A_20240811T112119_N0511_R037_T29TPE_20240811T130838.SAFE.zip,S2B,MSIL2A,20240811T112119,0511,037,T29TPE,20240811T130838
2024,29TPE,S2A_MSIL2A_20240816T112111_N0511_R037_T29TPE_20240816T152257.SAFE.zip,S2A,MSIL2A,20240816T112111,0511,037,T29TPE,20240816T152257
2024,29TPE,S2B_MSIL2A_20240821T112119_N0511_R037_T29TPE_20240821T135542.SAFE.zip,S2B,MSIL2A,20240821T112119,0511,037,T29TPE,20240821T135542
2024,29TPE,S2B_MSIL2A_20240910T112119_N0511_R037_T29TPE_20240910T142416.SAFE.zip,S2B,MSIL2A,20240910T112119,0511,037,T29TPE,20240910T142416
2024,29TPE,S2A_MSIL2A_20240915T112111_N0511_R037_T29TPE_20240915T155449.SAFE.zip,S2A,MSIL2A,20240915T112111,0511,037,T29TPE,20240915T155449
2024,29TPE,S2B_MSIL2A_20240930T112119_N0511_R037_T29TPE_20240930T142524.SAFE.zip,S2B,MSIL2A,20240930T112119,0511,037,T29TPE,20240930T142524
2024,29TPE,S2B_MSIL2A_20241109T112209_N0511_R037_T29TPE_20241109T140026.SAFE.zip,S2B,MSIL2A,20241109T112209,0511,037,T29TPE,20241109T140026
2024,29TPE,S2B_MSIL2A_20241209T112359_N0511_R037_T29TPE_20241209T141025.SAFE.zip,S2B,MSIL2A,20241209T112359,0511,037,T29TPE,20241209T141025
2024,29TPE,S2A_MSIL2A_20241224T112501_N0511_R037_T29TPE_20241224T153355.SAFE.zip,S2A,MSIL2A,20241224T112501,0511,037,T29TPE,20241224T153355
2024,29TPF,S2B_MSIL2A_20240203T112159_N0510_R037_T29TPF_20240203T130038.SAFE.zip,S2B,MSIL2A,20240203T112159,0510,037,T29TPF,20240203T130038
2024,29TPF,S2B_MSIL2A_20240423T112109_N0510_R037_T29TPF_20240423T125121.SAFE.zip,S2B,MSIL2A,20240423T112109,0510,037,T29TPF,20240423T125121
2024,29TPF,S2A_MSIL2A_20240508T112121_N0510_R037_T29TPF_20240508T171152.SAFE.zip,S2A,MSIL2A,20240508T112121,0510,037,T29TPF,20240508T171152
2024,29TPF,S2A_MSIL2A_20240528T112121_N0510_R037_T29TPF_20240528T150753.SAFE.zip,S2A,MSIL2A,20240528T112121,0510,037,T29TPF,20240528T150753
2024,29TPF,S2B_MSIL2A_20240602T112119_N0510_R037_T29TPF_20240602T125034.SAFE.zip,S2B,MSIL2A,20240602T112119,0510,037,T29TPF,20240602T125034
2024,29TPF,S2B_MSIL2A_20240702T112119_N0510_R037_T29TPF_20240702T140006.SAFE.zip,S2B,MSIL2A,20240702T112119,0510,037,T29TPF,20240702T140006
2024,29TPF,S2A_MSIL2A_20240707T112121_N0510_R037_T29TPF_20240707T154151.SAFE.zip,S2A,MSIL2A,20240707T112121,0510,037,T29TPF,20240707T154151
2024,29TPF,S2B_MSIL2A_20240712T112119_N0510_R037_T29TPF_20240712T140600.SAFE.zip,S2B,MSIL2A,20240712T112119,0510,037,T29TPF,20240712T140600
2024,29TPF,S2A_MSIL2A_20240717T112111_N0510_R037_T29TPF_20240717T182053.SAFE.zip,S2A,MSIL2A,20240717T112111,0510,037,T29TPF,20240717T182053
2024,29TPF,S2B_MSIL2A_20240722T112119_N0510_R037_T29TPF_20240722T140445.SAFE.zip,S2B,MSIL2A,20240722T112119,0510,037,T29TPF,20240722T140445
2024,29TPF,S2A_MSIL2A_20240727T112121_N0511_R037_T29TPF_20240727T184508.SAFE.zip,S2A,MSIL2A,20240727T112121,0511,037,T29TPF,20240727T184508
2024,29TPF,S2B_MSIL2A_20240801T112119_N0511_R037_T29TPF_20240801T153107.SAFE.zip,S2B,MSIL2A,20240801T112119,0511,037,T29TPF,20240801T153107
2024,29TPF,S2A_MSIL2A_20240806T112111_N0511_R037_T29TPF_20240806T154759.SAFE.zip,S2A,MSIL2A,20240806T112111,0511,037,T29TPF,20240806T154759
2024,29TPF,S2B_MSIL2A_20240811T112119_N0511_R037_T29TPF_20240811T130838.SAFE.zip,S2B,MSIL2A,20240811T112119,0511,037,T29TPF,20240811T130838
2024,29TPF,S2A_MSIL2A_20240816T112111_N0511_R037_T29TPF_20240816T152257.SAFE.zip,S2A,MSIL2A,20240816T112111,0511,037,T29TPF,20240816T152257
2024,29TPF,S2B_MSIL2A_20240821T112119_N0511_R037_T29TPF_20240821T135542.SAFE.zip,S2B,MSIL2A,20240821T112119,0511,037,T29TPF,20240821T135542
2024,29TPF,S2B_MSIL2A_20240910T112119_N0511_R037_T29TPF_20240910T142416.SAFE.zip,S2B,MSIL2A,20240910T112119,0511,037,T29TPF,20240910T142416
2024,29TPF,S2A_MSIL2A_20240915T112111_N0511_R037_T29TPF_20240915T155449.SAFE.zip,S2A,MSIL2A,20240915T112111,0511,037,T29TPF,20240915T155449
2024,29TPF,S2B_MSIL2A_20241109T112209_N0511_R037_T29TPF_20241109T140026.SAFE.zip,S2B,MSIL2A,20241109T112209,0511,037,T29TPF,20241109T140026
2024,29TPF,S2B_MSIL2A_20241209T112359_N0511_R037_T29TPF_20241209T141025.SAFE.zip,S2B,MSIL2A,20241209T112359,0511,037,T29TPF,20241209T141025
2024,29TPF,S2A_MSIL2A_20241214T112501_N0511_R037_T29TPF_20241214T153453.SAFE.zip,S2A,MSIL2A,20241214T112501,0511,037,T29TPF,20241214T153453
2024,29TPF,S2C_MSIL2A_20241214T112531_N9905_R037_T29TPF_20241214T130811.SAFE.zip,S2C,MSIL2A,20241214T112531,9905,037,T29TPF,20241214T130811
2024,29TPF,S2A_MSIL2A_20241224T112501_N0511_R037_T29TPF_20241224T153355.SAFE.zip,S2A,MSIL2A,20241224T112501,0511,037,T29TPF,20241224T153355
2024,29TPG,S2B_MSIL2A_20240203T112159_N0510_R037_T29TPG_20240203T130038.SAFE.zip,S2B,MSIL2A,20240203T112159,0510,037,T29TPG,20240203T130038
2024,29TPG,S2B_MSIL2A_20240324T112119_N0510_R037_T29TPG_20240324T142428.SAFE.zip,S2B,MSIL2A,20240324T112119,0510,037,T29TPG,20240324T142428
2024,29TPG,S2A_MSIL2A_20240418T112121_N0510_R037_T29TPG_20240418T153451.SAFE.zip,S2A,MSIL2A,20240418T112121,0510,037,T29TPG,20240418T153451
2024,29TPG,S2B_MSIL2A_20240423T112109_N0510_R037_T29TPG_20240423T125121.SAFE.zip,S2B,MSIL2A,20240423T112109,0510,037,T29TPG,20240423T125121
2024,29TPG,S2A_MSIL2A_20240508T112121_N0510_R037_T29TPG_20240508T171152.SAFE.zip,S2A,MSIL2A,20240508T112121,0510,037,T29TPG,20240508T171152
2024,29TPG,S2B_MSIL2A_20240523T112109_N0510_R037_T29TPG_20240523T125343.SAFE.zip,S2B,MSIL2A,20240523T112109,0510,037,T29TPG,20240523T125343
2024,29TPG,S2A_MSIL2A_20240528T112121_N0510_R037_T29TPG_20240528T150753.SAFE.zip,S2A,MSIL2A,20240528T112121,0510,037,T29TPG,20240528T150753
2024,29TPG,S2B_MSIL2A_20240602T112119_N0510_R037_T29TPG_20240602T125034.SAFE.zip,S2B,MSIL2A,20240602T112119,0510,037,T29TPG,20240602T125034
2024,29TPG,S2B_MSIL2A_20240702T112119_N0510_R037_T29TPG_20240702T140006.SAFE.zip,S2B,MSIL2A,20240702T112119,0510,037,T29TPG,20240702T140006
2024,29TPG,S2B_MSIL2A_20240722T112119_N0510_R037_T29TPG_20240722T140445.SAFE.zip,S2B,MSIL2A,20240722T112119,0510,037,T29TPG,20240722T140445
2024,29TPG,S2A_MSIL2A_20240727T112121_N0511_R037_T29TPG_20240727T184508.SAFE.zip,S2A,MSIL2A,20240727T112121,0511,037,T29TPG,20240727T184508
2024,29TPG,S2A_MSIL2A_20240806T112111_N0511_R037_T29TPG_20240806T154759.SAFE.zip,S2A,MSIL2A,20240806T112111,0511,037,T29TPG,20240806T154759
2024,29TPG,S2B_MSIL2A_20240811T112119_N0511_R037_T29TPG_20240811T130838.SAFE.zip,S2B,MSIL2A,20240811T112119,0511,037,T29TPG,20240811T130838
2024,29TPG,S2A_MSIL2A_20240816T112111_N0511_R037_T29TPG_20240816T152257.SAFE.zip,S2A,MSIL2A,20240816T112111,0511,037,T29TPG,20240816T152257
2024,29TPG,S2A_MSIL2A_20240915T112111_N0511_R037_T29TPG_20240915T155449.SAFE.zip,S2A,MSIL2A,20240915T112111,0511,037,T29TPG,20240915T155449
2024,29TPG,S2B_MSIL2A_20241109T112209_N0511_R037_T29TPG_20241109T140026.SAFE.zip,S2B,MSIL2A,20241109T112209,0511,037,T29TPG,20241109T140026
2024,29TPG,S2A_MSIL2A_20241214T112501_N0511_R037_T29TPG_20241214T153453.SAFE.zip,S2A,MSIL2A,20241214T112501,0511,037,T29TPG,20241214T153453
2024,29TPG,S2C_MSIL2A_20241214T112531_N9905_R037_T29TPG_20241214T130811.SAFE.zip,S2C,MSIL2A,20241214T112531,9905,037,T29TPG,20241214T130811
2024,29TPG,S2A_MSIL2A_20241224T112501_N0511_R037_T29TPG_20241224T153355.SAFE.zip,S2A,MSIL2A,20241224T112501,0511,037,T29TPG,20241224T153355
2024,29TPH,S2B_MSIL2A_20240124T112249_N0510_R037_T29TPH_20240124T124922.SAFE.zip,S2B,MSIL2A,20240124T112249,0510,037,T29TPH,20240124T124922
2024,29TPH,S2B_MSIL2A_20240203T112159_N0510_R037_T29TPH_20240203T130038.SAFE.zip,S2B,MSIL2A,20240203T112159,0510,037,T29TPH,20240203T130038
2024,29TPH,S2A_MSIL2A_20240418T112121_N0510_R037_T29TPH_20240418T153451.SAFE.zip,S2A,MSIL2A,20240418T112121,0510,037,T29TPH,20240418T153451
2024,29TPH,S2A_MSIL2A_20240508T112121_N0510_R037_T29TPH_20240508T171152.SAFE.zip,S2A,MSIL2A,20240508T112121,0510,037,T29TPH,20240508T171152
2024,29TPH,S2A_MSIL2A_20240528T112121_N0510_R037_T29TPH_20240528T150753.SAFE.zip,S2A,MSIL2A,20240528T112121,0510,037,T29TPH,20240528T150753
2024,29TPH,S2B_MSIL2A_20240602T112119_N0510_R037_T29TPH_20240602T125034.SAFE.zip,S2B,MSIL2A,20240602T112119,0510,037,T29TPH,20240602T125034
2024,29TPH,S2B_MSIL2A_20240702T112119_N0510_R037_T29TPH_20240702T140006.SAFE.zip,S2B,MSIL2A,20240702T112119,0510,037,T29TPH,20240702T140006
2024,29TPH,S2B_MSIL2A_20240722T112119_N0510_R037_T29TPH_20240722T140445.SAFE.zip,S2B,MSIL2A,20240722T112119,0510,037,T29TPH,20240722T140445
2024,29TPH,S2B_MSIL2A_20240811T112119_N0511_R037_T29TPH_20240811T130838.SAFE.zip,S2B,MSIL2A,20240811T112119,0511,037,T29TPH,20240811T130838
2024,29TPH,S2A_MSIL2A_20240816T112111_N0511_R037_T29TPH_20240816T152257.SAFE.zip,S2A,MSIL2A,20240816T112111,0511,037,T29TPH,20240816T152257
2024,29TPH,S2A_MSIL2A_20240826T112111_N0511_R037_T29TPH_20240826T151251.SAFE.zip,S2A,MSIL2A,20240826T112111,0511,037,T29TPH,20240826T151251
2024,29TPH,S2A_MSIL2A_20240915T112111_N0511_R037_T29TPH_20240915T155449.SAFE.zip,S2A,MSIL2A,20240915T112111,0511,037,T29TPH,20240915T155449
2024,29TPH,S2A_MSIL2A_20241214T112501_N0511_R037_T29TPH_20241214T153453.SAFE.zip,S2A,MSIL2A,20241214T112501,0511,037,T29TPH,20241214T153453
2024,29TPH,S2C_MSIL2A_20241214T112531_N9905_R037_T29TPH_20241214T130811.SAFE.zip,S2C,MSIL2A,20241214T112531,9905,037,T29TPH,20241214T130811
2024,29TPH,S2A_MSIL2A_20241224T112501_N0511_R037_T29TPH_20241224T153355.SAFE.zip,S2A,MSIL2A,20241224T112501,0511,037,T29TPH,20241224T153355
2024,29TQE,S2A_MSIL2A_20240106T111441_N0510_R137_T29TQE_20240106T152253.SAFE.zip,S2A,MSIL2A,20240106T111441,0510,137,T29TQE,20240106T152253
2024,29TQE,S2B_MSIL2A_20240530T110619_N0510_R137_T29TQE_20240530T135208.SAFE.zip,S2B,MSIL2A,20240530T110619,0510,137,T29TQE,20240530T135208
2024,29TQE,S2A_MSIL2A_20240624T110641_N0510_R137_T29TQE_20240624T153247.SAFE.zip,S2A,MSIL2A,20240624T110641,0510,137,T29TQE,20240624T153247
2024,29TQE,S2A_MSIL2A_20240704T110621_N0510_R137_T29TQE_20240704T152051.SAFE.zip,S2A,MSIL2A,20240704T110621,0510,137,T29TQE,20240704T152051
2024,29TQE,S2B_MSIL2A_20240709T110619_N0510_R137_T29TQE_20240709T124154.SAFE.zip,S2B,MSIL2A,20240709T110619,0510,137,T29TQE,20240709T124154
2024,29TQE,S2A_MSIL2A_20240714T110621_N0510_R137_T29TQE_20240714T171450.SAFE.zip,S2A,MSIL2A,20240714T110621,0510,137,T29TQE,20240714T171450
2024,29TQE,S2B_MSIL2A_20240719T110619_N0510_R137_T29TQE_20240719T142134.SAFE.zip,S2B,MSIL2A,20240719T110619,0510,137,T29TQE,20240719T142134
2024,29TQE,S2A_MSIL2A_20240724T110621_N0511_R137_T29TQE_20240724T201752.SAFE.zip,S2A,MSIL2A,20240724T110621,0511,137,T29TQE,20240724T201752
2024,29TQE,S2A_MSIL2A_20240803T110621_N0511_R137_T29TQE_20240803T171849.SAFE.zip,S2A,MSIL2A,20240803T110621,0511,137,T29TQE,20240803T171849
2024,29TQE,S2B_MSIL2A_20240808T110619_N0511_R137_T29TQE_20240808T125104.SAFE.zip,S2B,MSIL2A,20240808T110619,0511,137,T29TQE,20240808T125104
2024,29TQE,S2A_MSIL2A_20240823T110621_N0511_R137_T29TQE_20240823T172700.SAFE.zip,S2A,MSIL2A,20240823T110621,0511,137,T29TQE,20240823T172700
2024,29TQE,S2B_MSIL2A_20240828T110619_N0511_R137_T29TQE_20240828T125746.SAFE.zip,S2B,MSIL2A,20240828T110619,0511,137,T29TQE,20240828T125746
2024,29TQE,S2B_MSIL2A_20240907T110619_N0511_R137_T29TQE_20240907T140201.SAFE.zip,S2B,MSIL2A,20240907T110619,0511,137,T29TQE,20240907T140201
2024,29TQE,S2B_MSIL2A_20240917T110619_N0511_R137_T29TQE_20240917T153002.SAFE.zip,S2B,MSIL2A,20240917T110619,0511,137,T29TQE,20240917T153002
2024,29TQE,S2A_MSIL2A_20241022T111121_N0511_R137_T29TQE_20241022T153359.SAFE.zip,S2A,MSIL2A,20241022T111121,0511,137,T29TQE,20241022T153359
2024,29TQE,S2B_MSIL2A_20241106T111149_N0511_R137_T29TQE_20241106T123759.SAFE.zip,S2B,MSIL2A,20241106T111149,0511,137,T29TQE,20241106T123759
2024,29TQE,S2A_MSIL2A_20241111T111311_N0511_R137_T29TQE_20241111T151952.SAFE.zip,S2A,MSIL2A,20241111T111311,0511,137,T29TQE,20241111T151952
2024,29TQE,S2A_MSIL2A_20241221T111501_N0511_R137_T29TQE_20241221T152107.SAFE.zip,S2A,MSIL2A,20241221T111501,0511,137,T29TQE,20241221T152107
2024,29TQE,S2B_MSIL2A_20241226T111409_N0511_R137_T29TQE_20241226T132743.SAFE.zip,S2B,MSIL2A,20241226T111409,0511,137,T29TQE,20241226T132743
2024,29TQE,S2A_MSIL2A_20241231T111451_N0511_R137_T29TQE_20241231T152446.SAFE.zip,S2A,MSIL2A,20241231T111451,0511,137,T29TQE,20241231T152446
2024,29TQF,S2B_MSIL2A_20240101T111359_N0510_R137_T29TQF_20240101T125247.SAFE.zip,S2B,MSIL2A,20240101T111359,0510,137,T29TQF,20240101T125247
2024,29TQF,S2A_MSIL2A_20240106T111441_N0510_R137_T29TQF_20240106T152253.SAFE.zip,S2A,MSIL2A,20240106T111441,0510,137,T29TQF,20240106T152253
2024,29TQF,S2B_MSIL2A_20240111T111329_N0510_R137_T29TQF_20240115T131156.SAFE.zip,S2B,MSIL2A,20240111T111329,0510,137,T29TQF,20240115T131156
2024,29TQF,S2B_MSIL2A_20240220T111009_N0510_R137_T29TQF_20240220T135023.SAFE.zip,S2B,MSIL2A,20240220T111009,0510,137,T29TQF,20240220T135023
2024,29TQF,S2A_MSIL2A_20240415T110621_N0510_R137_T29TQF_20240415T171253.SAFE.zip,S2A,MSIL2A,20240415T110621,0510,137,T29TQF,20240415T171253
2024,29TQF,S2B_MSIL2A_20240530T110619_N0510_R137_T29TQF_20240530T135208.SAFE.zip,S2B,MSIL2A,20240530T110619,0510,137,T29TQF,20240530T135208
2024,29TQF,S2A_MSIL2A_20240604T110621_N0510_R137_T29TQF_20240604T171851.SAFE.zip,S2A,MSIL2A,20240604T110621,0510,137,T29TQF,20240604T171851
2024,29TQF,S2A_MSIL2A_20240624T110641_N0510_R137_T29TQF_20240624T153247.SAFE.zip,S2A,MSIL2A,20240624T110641,0510,137,T29TQF,20240624T153247
2024,29TQF,S2A_MSIL2A_20240704T110621_N0510_R137_T29TQF_20240704T152051.SAFE.zip,S2A,MSIL2A,20240704T110621,0510,137,T29TQF,20240704T152051
2024,29TQF,S2B_MSIL2A_20240719T110619_N0510_R137_T29TQF_20240719T142134.SAFE.zip,S2B,MSIL2A,20240719T110619,0510,137,T29TQF,20240719T142134
2024,29TQF,S2A_MSIL2A_20240724T110621_N0511_R137_T29TQF_20240724T201752.SAFE.zip,S2A,MSIL2A,20240724T110621,0511,137,T29TQF,20240724T201752
2024,29TQF,S2A_MSIL2A_20240803T110621_N0511_R137_T29TQF_20240803T171849.SAFE.zip,S2A,MSIL2A,20240803T110621,0511,137,T29TQF,20240803T171849
2024,29TQF,S2B_MSIL2A_20240808T110619_N0511_R137_T29TQF_20240808T125104.SAFE.zip,S2B,MSIL2A,20240808T110619,0511,137,T29TQF,20240808T125104
2024,29TQF,S2B_MSIL2A_20240818T110619_N0511_R137_T29TQF_20240818T125700.SAFE.zip,S2B,MSIL2A,20240818T110619,0511,137,T29TQF,20240818T125700
2024,29TQF,S2A_MSIL2A_20240823T110621_N0511_R137_T29TQF_20240823T172700.SAFE.zip,S2A,MSIL2A,20240823T110621,0511,137,T29TQF,20240823T172700
2024,29TQF,S2B_MSIL2A_20240828T110619_N0511_R137_T29TQF_20240828T125746.SAFE.zip,S2B,MSIL2A,20240828T110619,0511,137,T29TQF,20240828T125746
2024,29TQF,S2B_MSIL2A_20240917T110619_N0511_R137_T29TQF_20240917T153002.SAFE.zip,S2B,MSIL2A,20240917T110619,0511,137,T29TQF,20240917T153002
2024,29TQF,S2B_MSIL2A_20241106T111149_N0511_R137_T29TQF_20241106T123759.SAFE.zip,S2B,MSIL2A,20241106T111149,0511,137,T29TQF,20241106T123759
